cluster_id,image_count,patient_count,mean_S_R,mean_S_E,mean_probability_drop,weighted_rank_sum,image_coverage,S_h,importance_rank
39,113,81,0.03690741883706203,0.03089534884022005,0.0987125655257069,76.92634899169207,0.450199203187251,0.30647947805455006,38
43,200,130,0.010858098857061122,0.03021809714846313,-0.01643061699345708,75.46062089502811,0.796812749003984,0.30063992388457417,39
18,134,109,0.028319111483956952,0.027141032785649843,0.06784218811054728,71.44603483285755,0.5338645418326693,0.28464555710301814,40
0,102,89,0.026420209305119808,0.03626197294386871,0.07233022989741728,70.52835687063634,0.4063745019920319,0.28098946960412885,41
12,77,66,0.057420506099746985,0.04588899647744445,0.19153065713388578,69.75277452915907,0.30677290836653387,0.2778995001161716,42
4,220,136,0.010030795988065867,0.025679735500704157,-0.005729550411078063,68.47180432640016,0.8764940239043825,0.272796033172909,43
24,62,57,0.09936853395418203,0.05067380418580386,0.19860979620247118,68.3896194845438,0.24701195219123506,0.27246860352407887,44
19,115,91,0.02055007048203033,0.03654823802087618,0.046689396189606706,66.00949189066887,0.4581673306772908,0.2629860234688003,45
1,129,83,0.018959047305740617,0.030080926102809897,0.02333639533251755,63.30667167343199,0.5139442231075697,0.25221781543199995,46
10,98,83,0.03033080425859448,0.030251509310411557,0.08892219745535024,59.260045144706964,0.3904382470119522,0.23609579738927078,47
33,64,53,0.02849842606792663,0.031975780831999145,0.1069706974667497,36.9575204141438,0.2549800796812749,0.1472411171878239,48
45,39,33,0.07238648529761495,0.046316587103483006,0.12901947590020987,36.493919402360916,0.1553784860557769,0.14539410120462518,49
20,42,33,0.03253754891920835,0.030078905379577053,0.05600345525003615,26.128962280228734,0.16733067729083664,0.10409945131565233,50
